"row_id","section","query_id","query_text","candidate_id","candidate_text","label","why_separate_or_note"
"237","shortlist","pppcy","All public schools should have an adequate summer feeding program so no child goes hungry.","p34uw","Both school districts shamefully manipulate low economic status parents to gain Title I funding. It should stop.","",""
"238","shortlist","pppcy","All public schools should have an adequate summer feeding program so no child goes hungry.","pfsk9","Allow parents that take their kids out of public schools to use that money in a private school.","",""
"239","shortlist","pppcy","All public schools should have an adequate summer feeding program so no child goes hungry.","p5ryp","After school activity centers for youth with later hours of operation.","",""
"240","shortlist","pppcy","All public schools should have an adequate summer feeding program so no child goes hungry.","pirz4","All students in Warren county should have the best available education, not the Kentucky minimum, at all times.","",""
"241","shortlist","pppcy","All public schools should have an adequate summer feeding program so no child goes hungry.","ptahe","The lack of leadership regarding adequate planning and zoning in BG is discouraging.","",""
"242","shortlist","pppcy","All public schools should have an adequate summer feeding program so no child goes hungry.","pfin8","Community Education provides after-school care necessary to working parents. Funding should not be cut.","",""
"243","shortlist","pppcy","All public schools should have an adequate summer feeding program so no child goes hungry.","pp5rm","No family should be homeless in Bowling Green / Warren County, and it is up to our officials to make sure they have options for shelter.","",""
"244","shortlist","pppcy","All public schools should have an adequate summer feeding program so no child goes hungry.","pyr6n","Future charter schools would be a financial burden to public school funding, unless they are held to accountability by local school boards.","",""
"245","shortlist","pppcy","All public schools should have an adequate summer feeding program so no child goes hungry.","pkcbm","BG needs more Summer weekend festivals/activities","",""
"246","shortlist","pppcy","All public schools should have an adequate summer feeding program so no child goes hungry.","pcqfp","All schools in the county and city should work together to provide the same minimum level of education to students.","",""
"247","shortlist","pppcy","All public schools should have an adequate summer feeding program so no child goes hungry.","pjrdt","Improved businesses such as banks and groceries in lowest income areas","",""
"248","shortlist","p68um","Take advantage of the wonderful summers in KY and have more outdoor public swimming spaces","pe6hw","A kayak trail from Lampkin Park to Barren River. Improved River access.","",""
"249","shortlist","p68um","Take advantage of the wonderful summers in KY and have more outdoor public swimming spaces","p7438","The Barren River water front needs to be improved on both sides of the river and include canoeing and kayaking water features in the river.","",""
"250","shortlist","p68um","Take advantage of the wonderful summers in KY and have more outdoor public swimming spaces","ppgmg","parks and rec should promote and support pickleball for older citizens","",""
"251","shortlist","p68um","Take advantage of the wonderful summers in KY and have more outdoor public swimming spaces","pi9rk","Increase green spaces, especially near mall, to decrease congestion and improve ""green"" status","",""
"252","shortlist","p68um","Take advantage of the wonderful summers in KY and have more outdoor public swimming spaces","pu2fx","It should not take 3 months to get a gynecologist appointment in this city.","",""
"253","shortlist","p68um","Take advantage of the wonderful summers in KY and have more outdoor public swimming spaces","ph4wf","Something needs to be done with the river area- river walk, park, restaurants, summer events- to give the communities ways to get together.","",""
"254","shortlist","p68um","Take advantage of the wonderful summers in KY and have more outdoor public swimming spaces","pgdik","Please increase more family friendly activities","",""
"255","shortlist","p68um","Take advantage of the wonderful summers in KY and have more outdoor public swimming spaces","phc7j","Parking lots should be monitored to prevent illegal parking in handicap spaces.","",""
"256","shortlist","p68um","Take advantage of the wonderful summers in KY and have more outdoor public swimming spaces","pp8pk","Develop the Greenway so that the paved trail is continuous and reaches major parts of the city including the square, WKU, GM, and others.","",""
"257","shortlist","p68um","Take advantage of the wonderful summers in KY and have more outdoor public swimming spaces","ps8zr","Schools should provide an opportunity for nonswimming parent/guardians to have water safety and swimming lessons in private setting.","",""
"258","shortlist","p68um","Take advantage of the wonderful summers in KY and have more outdoor public swimming spaces","pfq4x","Complete the ky. 185 restructuring project.","",""
"259","shortlist","p68um","Take advantage of the wonderful summers in KY and have more outdoor public swimming spaces","p6quu","There should be something a work farm for local prisoners to learn to tend gardens, take care of livestock, and learn to be more useful.","",""
"260","shortlist","p68um","Take advantage of the wonderful summers in KY and have more outdoor public swimming spaces","pe3ap","Continue downtown development to the river. Tourists always seek out parks & restaurants near water.","",""
"261","shortlist","p68um","Take advantage of the wonderful summers in KY and have more outdoor public swimming spaces","p8usw","Local companies that can't fill job openings should recruit from parts of KY w/ high unemployment & pay relocation expenses.","",""
"262","shortlist","p68um","Take advantage of the wonderful summers in KY and have more outdoor public swimming spaces","pfnxw","City and county parks departments should provide more programming for adults and seniors.","",""
"263","shortlist","p68um","Take advantage of the wonderful summers in KY and have more outdoor public swimming spaces","p4p8j","There isn’t enough here to draw young families. We need a beautification of the riverfront and a more walkable city for young professionals","",""
"264","shortlist","p68um","Take advantage of the wonderful summers in KY and have more outdoor public swimming spaces","pq8wz","BG Parks needs more funding from City","",""
"265","shortlist","p68um","Take advantage of the wonderful summers in KY and have more outdoor public swimming spaces","pjk6d","There are large fees with the few currently available indoor pools.","",""
"266","shortlist","p68um","Take advantage of the wonderful summers in KY and have more outdoor public swimming spaces","pupnr","city officials might look into layoff practices on jobs in bowling green ky","",""
"267","shortlist","p68um","Take advantage of the wonderful summers in KY and have more outdoor public swimming spaces","p7ms9","City/county parks should be focused on creating and maintain green places for residents to join.Avoid cement parking and adding buildings","",""
"268","shortlist","p68um","Take advantage of the wonderful summers in KY and have more outdoor public swimming spaces","pkcbm","BG needs more Summer weekend festivals/activities","",""
"269","shortlist","p68um","Take advantage of the wonderful summers in KY and have more outdoor public swimming spaces","p6zka","Commitment to healthy lifestyles","",""
"270","shortlist","p68um","Take advantage of the wonderful summers in KY and have more outdoor public swimming spaces","p5ahf","Need more bike lanes and biker friendly resources","",""
"271","shortlist","p68um","Take advantage of the wonderful summers in KY and have more outdoor public swimming spaces","p2839","Developing more bike trails into surrounding areas of the city would allow for a more developed both transport and recreational experiences","",""
"272","shortlist","p68um","Take advantage of the wonderful summers in KY and have more outdoor public swimming spaces","p9ztq","There are no public adult swim facilities in Bowling Green for year around physical use. The Lovers Lane Complex should be made available","",""
"273","shortlist","p68um","Take advantage of the wonderful summers in KY and have more outdoor public swimming spaces","p6c95","BG needs an indoor tennis option","",""
"274","shortlist","p68um","Take advantage of the wonderful summers in KY and have more outdoor public swimming spaces","pcp9t","More walking/nature trails in our sports-centric parks. Have certain hours where walkers can enjoy the beauty of Paul Walker Golf Course.","",""
"275","shortlist","p68um","Take advantage of the wonderful summers in KY and have more outdoor public swimming spaces","pfsk9","Allow parents that take their kids out of public schools to use that money in a private school.","",""
"276","shortlist","p68um","Take advantage of the wonderful summers in KY and have more outdoor public swimming spaces","p4pb4","Every citizen should be within 1 mile of some shaded green space.","",""
"277","shortlist","p68um","Take advantage of the wonderful summers in KY and have more outdoor public swimming spaces","pkb9k","Bowling Green needs an indoor / outdoor sports event complex/","",""
"278","shortlist","p68um","Take advantage of the wonderful summers in KY and have more outdoor public swimming spaces","pneud","Every new apartment building should have shaded parklike space for refreshment of its tenants","",""
"279","shortlist","p68um","Take advantage of the wonderful summers in KY and have more outdoor public swimming spaces","pwsqv","Water safety and swim lessons to all k-12 students.","",""
"280","shortlist","p68um","Take advantage of the wonderful summers in KY and have more outdoor public swimming spaces","pvfj9","More green spaces. All of our parks have just become sports complexes!","",""
"281","shortlist","p68um","Take advantage of the wonderful summers in KY and have more outdoor public swimming spaces","pq3ad","More parking downtown. There are too many reserved spaces which should be available in the evening.","",""
"282","shortlist","p68um","Take advantage of the wonderful summers in KY and have more outdoor public swimming spaces","pgrkj","Indoor swimming pools for public use and therapy year around without time restrictions due to special swim leagues. Encourage healthier life","",""
"283","shortlist","ptcr8","Bowling Green needs more accessible programs for mentorships of young adults and teenagers.","pgdik","Please increase more family friendly activities","",""
"284","shortlist","ptcr8","Bowling Green needs more accessible programs for mentorships of young adults and teenagers.","p6jxh","Bowling Green should try to emulate Owensboro's Friday night programs downtown.","",""
"285","shortlist","ptcr8","Bowling Green needs more accessible programs for mentorships of young adults and teenagers.","pd4in","There should be a push to improve mental health awareness and availability in Bowling Green.","",""
"286","shortlist","ptcr8","Bowling Green needs more accessible programs for mentorships of young adults and teenagers.","pjrwf","Higher education is intended to help young people develop into informed, well-rounded citizens who contribute positively to society.","",""
"287","shortlist","ptcr8","Bowling Green needs more accessible programs for mentorships of young adults and teenagers.","pgzys","Rental assistance programs","",""
"288","shortlist","ptcr8","Bowling Green needs more accessible programs for mentorships of young adults and teenagers.","pcvs4","Institute a business development grant that encourages WKU grads to stay in Bowling Green by starting local businesses.","",""
"289","shortlist","ptcr8","Bowling Green needs more accessible programs for mentorships of young adults and teenagers.","pf6t9","Bowling Green has many excellent non-public schools; more should be done to make these options available to diverse and low-income families.","",""
"290","shortlist","ptcr8","Bowling Green needs more accessible programs for mentorships of young adults and teenagers.","pki7f","Bowling Green needs more access to affordable , healthy, local food sources.","",""
"291","shortlist","ptcr8","Bowling Green needs more accessible programs for mentorships of young adults and teenagers.","pcq7d","We need more activities/places to go for teenagers; basically all there is are places to eat, the mall, and the bowling alley","",""
"292","shortlist","ptcr8","Bowling Green needs more accessible programs for mentorships of young adults and teenagers.","pek7k","Provide a food assistance program for college students as students lots of times do not qualify for food stamps due to living on campus","",""
"293","shortlist","ptcr8","Bowling Green needs more accessible programs for mentorships of young adults and teenagers.","pwnap","Invest in the youth.","",""
"294","shortlist","ptcr8","Bowling Green needs more accessible programs for mentorships of young adults and teenagers.","prqiv","We need to commit more resources to the North-Northeast ends of town. Blue collar people who help make Bowling Green what is. Too neglected.","",""
"295","shortlist","ptcr8","Bowling Green needs more accessible programs for mentorships of young adults and teenagers.","ps5tz","More technical education programs for non-graduates of high school","",""
"296","shortlist","ptcr8","Bowling Green needs more accessible programs for mentorships of young adults and teenagers.","pdckg","Affordable supports for the elderly and aging population are needed in our community.","",""
"297","shortlist","ptcr8","Bowling Green needs more accessible programs for mentorships of young adults and teenagers.","p5at5","Downtown redevelopment should retain accessible parking for existing businesses.","",""
"298","shortlist","ptcr8","Bowling Green needs more accessible programs for mentorships of young adults and teenagers.","pt8p7","There should be more opportunities for the arts and sciences in the Housing Authority so the students there can rise above!","",""
"299","shortlist","ptcr8","Bowling Green needs more accessible programs for mentorships of young adults and teenagers.","pkg36","Bowling Green needs Community Enrichment Classes that include woodworking, welding, gardening and general home beautification for hobbyist.","",""
"300","shortlist","ptcr8","Bowling Green needs more accessible programs for mentorships of young adults and teenagers.","pi4h5","BG can’t compete with Nashville or Louisville for young professionals","",""
"301","shortlist","ptcr8","Bowling Green needs more accessible programs for mentorships of young adults and teenagers.","p3zeb","Post-secondary training programs for special education students.","",""
"302","shortlist","ptcr8","Bowling Green needs more accessible programs for mentorships of young adults and teenagers.","pbzyn","Provide accessible transportation for seniors that have difficulty driving","",""
"303","shortlist","ptcr8","Bowling Green needs more accessible programs for mentorships of young adults and teenagers.","p2w5z","For a city of this size, there is too little available in the way of weekend activities for Seniors who are not ready for rocking chairs.","",""
"304","shortlist","ptcr8","Bowling Green needs more accessible programs for mentorships of young adults and teenagers.","pqra3","Need a better way to work with tenants in the downtown district. Too many come and go because they lack business skills.","",""
"305","shortlist","ptcr8","Bowling Green needs more accessible programs for mentorships of young adults and teenagers.","pgcmd","Bowling Green needs more cultural and educational establishments, like sciemce, history and art museums.","",""
"306","shortlist","ptcr8","Bowling Green needs more accessible programs for mentorships of young adults and teenagers.","phtsf","The face of drug dealers has changed. Today most opioid drug dealers are doctors or teenagers in the suburbs ordering from China.","",""
"307","shortlist","ptcr8","Bowling Green needs more accessible programs for mentorships of young adults and teenagers.","p6u6a","Local government, for profit and non profits should work together on housing and economic equality","",""
"308","shortlist","ptcr8","Bowling Green needs more accessible programs for mentorships of young adults and teenagers.","psebg","More weekend activites are needed for YOUNG Seniors, who arent yet ready for Bingo nights.","",""
"309","shortlist","ptcr8","Bowling Green needs more accessible programs for mentorships of young adults and teenagers.","p5ryp","After school activity centers for youth with later hours of operation.","",""
"310","shortlist","ptcr8","Bowling Green needs more accessible programs for mentorships of young adults and teenagers.","p6j9p","I would like to see more aid for the homeless whether: tiny house park, health clinic, rehabilitation, job readiness sources.","",""
"311","shortlist","ptcr8","Bowling Green needs more accessible programs for mentorships of young adults and teenagers.","p6wtw","Educate high schoolers on their options after they graduate","",""
"312","shortlist","ptcr8","Bowling Green needs more accessible programs for mentorships of young adults and teenagers.","p4p8j","There isn’t enough here to draw young families. We need a beautification of the riverfront and a more walkable city for young professionals","",""
"313","shortlist","ptcr8","Bowling Green needs more accessible programs for mentorships of young adults and teenagers.","pe9wi","More youth programs are needed to bring the community together: volunteer organizations, community service, innovative creations labs","",""
"314","shortlist","ptcr8","Bowling Green needs more accessible programs for mentorships of young adults and teenagers.","pbm45","We need to focus more on the existing housing in BG, including renovations and improvements.","",""
"315","shortlist","ptcr8","Bowling Green needs more accessible programs for mentorships of young adults and teenagers.","pu2qt","More free meeting space for nonprofits.","",""
"316","shortlist","ptcr8","Bowling Green needs more accessible programs for mentorships of young adults and teenagers.","pqeuz","Arts education should be available in every school in Warren County and other surrounding areas.","",""
"317","shortlist","ptcr8","Bowling Green needs more accessible programs for mentorships of young adults and teenagers.","pq457","Need comprehesive probation rehab programs - include addiction treatment, life & job skills & ideas securing housing, training/job etc","",""
"318","shortlist","ptcr8","Bowling Green needs more accessible programs for mentorships of young adults and teenagers.","phceg","We need jobs to attract our own college educated students so they don’t leave to get better paying jobs","",""
"319","shortlist","ptcr8","Bowling Green needs more accessible programs for mentorships of young adults and teenagers.","pj74t","Parking on the WKU campus should be more accessible to students and visitors.","",""
"320","shortlist","ptcr8","Bowling Green needs more accessible programs for mentorships of young adults and teenagers.","pee6u","More creative learning classes","",""
"321","shortlist","ptcr8","Bowling Green needs more accessible programs for mentorships of young adults and teenagers.","pptwk","There should be more cooperation between WKU and Bowling Green, especially for things like internships and community involvement.","",""
"322","shortlist","ptcr8","Bowling Green needs more accessible programs for mentorships of young adults and teenagers.","pfnxw","City and county parks departments should provide more programming for adults and seniors.","",""
"323","shortlist","ptcr8","Bowling Green needs more accessible programs for mentorships of young adults and teenagers.","piq5m","Job training programs for lower income","",""
"324","shortlist","pu3fh","We need more things to do for ages 1-6. A children’s museum or a small science museum would be wonderful.","pkb9k","Bowling Green needs an indoor / outdoor sports event complex/","",""
"325","shortlist","pu3fh","We need more things to do for ages 1-6. A children’s museum or a small science museum would be wonderful.","pgcmd","Bowling Green needs more cultural and educational establishments, like sciemce, history and art museums.","",""
"326","shortlist","pu3fh","We need more things to do for ages 1-6. A children’s museum or a small science museum would be wonderful.","pfarp","Actually teach HS students useful things.","",""
"327","shortlist","pu3fh","We need more things to do for ages 1-6. A children’s museum or a small science museum would be wonderful.","pg99d","Local food and small farms are one of BG best attractions.","",""
"328","shortlist","pu3fh","We need more things to do for ages 1-6. A children’s museum or a small science museum would be wonderful.","pptwk","There should be more cooperation between WKU and Bowling Green, especially for things like internships and community involvement.","",""
"329","shortlist","pu3fh","We need more things to do for ages 1-6. A children’s museum or a small science museum would be wonderful.","pehyf","The arts are an important component of K-12 education.","",""
"330","shortlist","pu3fh","We need more things to do for ages 1-6. A children’s museum or a small science museum would be wonderful.","pee6u","More creative learning classes","",""
"331","shortlist","pu3fh","We need more things to do for ages 1-6. A children’s museum or a small science museum would be wonderful.","p7mfn","When you prioritize the safety of people over automobile speed, all kinds of positive things happen. #slowthecars","",""
"332","shortlist","pu3fh","We need more things to do for ages 1-6. A children’s museum or a small science museum would be wonderful.","pb6y8","The arts enrich our city.","",""
"333","shortlist","pu3fh","We need more things to do for ages 1-6. A children’s museum or a small science museum would be wonderful.","pcq7d","We need more activities/places to go for teenagers; basically all there is are places to eat, the mall, and the bowling alley","",""
"334","shortlist","pu3fh","We need more things to do for ages 1-6. A children’s museum or a small science museum would be wonderful.","pfnxw","City and county parks departments should provide more programming for adults and seniors.","",""
"335","shortlist","pu3fh","We need more things to do for ages 1-6. A children’s museum or a small science museum would be wonderful.","pqeuz","Arts education should be available in every school in Warren County and other surrounding areas.","",""
"336","shortlist","pu3fh","We need more things to do for ages 1-6. A children’s museum or a small science museum would be wonderful.","psebg","More weekend activites are needed for YOUNG Seniors, who arent yet ready for Bingo nights.","",""
"337","shortlist","pu3fh","We need more things to do for ages 1-6. A children’s museum or a small science museum would be wonderful.","p95zh","There should be no punishment for small amounts of marijuana possession, in my opinion","",""
"338","shortlist","pu3fh","We need more things to do for ages 1-6. A children’s museum or a small science museum would be wonderful.","pw6sg","Big names and corporations get away with too much. We need fairer regulation and level playing fields for the small and big guys alike.","",""
"339","shortlist","pu3fh","We need more things to do for ages 1-6. A children’s museum or a small science museum would be wonderful.","p2w5z","For a city of this size, there is too little available in the way of weekend activities for Seniors who are not ready for rocking chairs.","",""
"340","shortlist","pu3fh","We need more things to do for ages 1-6. A children’s museum or a small science museum would be wonderful.","pu4rv","Multi-use sidewalks should have fixtures for skateboards, bikes like small ramps etc.","",""
"341","shortlist","pu3fh","We need more things to do for ages 1-6. A children’s museum or a small science museum would be wonderful.","pvfj9","More green spaces. All of our parks have just become sports complexes!","",""
"342","shortlist","pu3fh","We need more things to do for ages 1-6. A children’s museum or a small science museum would be wonderful.","pvzkv","If people are suggesting more advertising for tourists, there needs to be things for tourists to do.","",""
"343","shortlist","pu3fh","We need more things to do for ages 1-6. A children’s museum or a small science museum would be wonderful.","pf6t9","Bowling Green has many excellent non-public schools; more should be done to make these options available to diverse and low-income families.","",""
"344","shortlist","pu3fh","We need more things to do for ages 1-6. A children’s museum or a small science museum would be wonderful.","ptzfk","A favorite place to visit (elsewhere) is a park filled with gently used toys (donated). It inspires imagination, creativity and sharing.","",""
"345","shortlist","pu3fh","We need more things to do for ages 1-6. A children’s museum or a small science museum would be wonderful.","pkcbm","BG needs more Summer weekend festivals/activities","",""
"346","shortlist","pu3fh","We need more things to do for ages 1-6. A children’s museum or a small science museum would be wonderful.","pt8p7","There should be more opportunities for the arts and sciences in the Housing Authority so the students there can rise above!","",""
"347","shortlist","pu3fh","We need more things to do for ages 1-6. A children’s museum or a small science museum would be wonderful.","pgpz3","Planning and zoning laws should change to encourage small businesses and farms.","",""
"348","shortlist","pu3fh","We need more things to do for ages 1-6. A children’s museum or a small science museum would be wonderful.","pgyhw","Better incorporation of university resources in community, including Kentucky Museum.","",""
"349","shortlist","pu3fh","We need more things to do for ages 1-6. A children’s museum or a small science museum would be wonderful.","pjzz6","The city and county work together to keep the low socieconomic status children out of certain schools. This reduces learning opportunities.","",""
"350","shortlist","pu3fh","We need more things to do for ages 1-6. A children’s museum or a small science museum would be wonderful.","p5ehs","Bowling Green needs more indoor sports facilities, particularly a large complex with multiple indoor soccer fields, for youth.","",""
"351","shortlist","pu3fh","We need more things to do for ages 1-6. A children’s museum or a small science museum would be wonderful.","p3y3b","Build more roads!!! Traffic is terrible here for a small city.","",""
"352","shortlist","pu3fh","We need more things to do for ages 1-6. A children’s museum or a small science museum would be wonderful.","p5ryp","After school activity centers for youth with later hours of operation.","",""
"353","shortlist","pu3fh","We need more things to do for ages 1-6. A children’s museum or a small science museum would be wonderful.","ph4wf","Something needs to be done with the river area- river walk, park, restaurants, summer events- to give the communities ways to get together.","",""
"354","shortlist","pu3fh","We need more things to do for ages 1-6. A children’s museum or a small science museum would be wonderful.","pwnap","Invest in the youth.","",""
"355","shortlist","pu3fh","We need more things to do for ages 1-6. A children’s museum or a small science museum would be wonderful.","pgdik","Please increase more family friendly activities","",""
"356","shortlist","pu3fh","We need more things to do for ages 1-6. A children’s museum or a small science museum would be wonderful.","pzxze","There are not enough family-centered activities to do down town.","",""
"357","shortlist","pu3fh","We need more things to do for ages 1-6. A children’s museum or a small science museum would be wonderful.","p4p8j","There isn’t enough here to draw young families. We need a beautification of the riverfront and a more walkable city for young professionals","",""
"358","shortlist","pu3fh","We need more things to do for ages 1-6. A children’s museum or a small science museum would be wonderful.","pbqst","Need engaging art installations throughout the city. People will be able to experience art, have fun, and share on social media.","",""
"359","shortlist","pu3fh","We need more things to do for ages 1-6. A children’s museum or a small science museum would be wonderful.","pamph","We need more activities for families, such as a large-scale all-in-one kids play arena like All About Kids.","",""
"360","shortlist","pu3fh","We need more things to do for ages 1-6. A children’s museum or a small science museum would be wonderful.","pk22m","Publicizing more cultural activities other than the Bowling Green International Festival.","",""
"361","shortlist","pu3fh","We need more things to do for ages 1-6. A children’s museum or a small science museum would be wonderful.","pe9wi","More youth programs are needed to bring the community together: volunteer organizations, community service, innovative creations labs","",""
"362","shortlist","pu3fh","We need more things to do for ages 1-6. A children’s museum or a small science museum would be wonderful.","pinkj","Arts-based charter schools","",""
"363","shortlist","pqeyn","We need to carefully preserve agricultural land","pg2kz","Too much money is spent on making sure we cut our grass and don't park in the yard.","",""
"364","shortlist","pqeyn","We need to carefully preserve agricultural land","p5rmi","We need to promote competition in town for Charter. AT&T isn't much better and doesn't serve everywhere. Need more fiber to the homes.","",""
"365","shortlist","pqeyn","We need to carefully preserve agricultural land","pqaaf","Urban sprawl in Bowling Green is a major problem that has made this city less walking/bike friendly.","",""
"366","shortlist","pqeyn","We need to carefully preserve agricultural land","pgvyh","Shade trees should be required plantings along all Greenways","",""
"367","shortlist","pqeyn","We need to carefully preserve agricultural land","pvfj9","More green spaces. All of our parks have just become sports complexes!","",""
"368","shortlist","pqeyn","We need to carefully preserve agricultural land","pbm45","We need to focus more on the existing housing in BG, including renovations and improvements.","",""
"369","shortlist","pqeyn","We need to carefully preserve agricultural land","pgdik","Please increase more family friendly activities","",""
"370","shortlist","pqeyn","We need to carefully preserve agricultural land","p6quu","There should be something a work farm for local prisoners to learn to tend gardens, take care of livestock, and learn to be more useful.","",""
"371","shortlist","pqeyn","We need to carefully preserve agricultural land","p64wt","More affordable home ownership options.","",""
"372","shortlist","pqeyn","We need to carefully preserve agricultural land","pvxt4","We need a health food store.","",""
"373","shortlist","pqeyn","We need to carefully preserve agricultural land","phceg","We need jobs to attract our own college educated students so they don’t leave to get better paying jobs","",""
"374","shortlist","pqeyn","We need to carefully preserve agricultural land","pjq68","More citizens need to be involved in the future development of BG. Too many developers who benefit financially are calling the shots.","",""
"375","shortlist","pqeyn","We need to carefully preserve agricultural land","pntww","We need more pet stores","",""
"376","shortlist","pqeyn","We need to carefully preserve agricultural land","pi9rk","Increase green spaces, especially near mall, to decrease congestion and improve ""green"" status","",""
"377","shortlist","pqeyn","We need to carefully preserve agricultural land","p6k4e","Beautification projects and other quality-of-life enhancements like parks and libraries help attract new residents and industries to our city/county.","",""
"378","shortlist","pqeyn","We need to carefully preserve agricultural land","pmk7t","Too many trees have been torn down to make way for new developments. We should re-plant more trees around Bowling Green.","",""
"379","shortlist","pqeyn","We need to carefully preserve agricultural land","pb8qj","Recycling services need to be expanded & improved. With growing population, think of how much land will become dump sites...Ridiculous!","",""
"380","shortlist","pqeyn","We need to carefully preserve agricultural land","pi4wj","We need a real bus system.","",""
"381","shortlist","pqeyn","We need to carefully preserve agricultural land","paxtf","We need a fiber option for internet.","",""
"382","shortlist","pqeyn","We need to carefully preserve agricultural land","p3cst","We need more mixed-use developments so people live closely to all basic needs. Mix business and residential zones and increase walkability.","",""
"383","shortlist","pqeyn","We need to carefully preserve agricultural land","p7ms9","City/county parks should be focused on creating and maintain green places for residents to join.Avoid cement parking and adding buildings","",""
"384","shortlist","pqeyn","We need to carefully preserve agricultural land","pmjj8","We need more Community Farming Programs(where you pay farmers money up front and during harvest you get fresh fruits/veggies, eggs, etc)","",""
"385","shortlist","pqeyn","We need to carefully preserve agricultural land","puyc3","We need to renovate the run down businesses and store fronts, instead of building new places","",""
"386","shortlist","pqeyn","We need to carefully preserve agricultural land","p23xg","Whenever land is bought by the city/county, the seller and amount sold for needs to be transparent, rather than “LLC” as listed seller.","",""
"387","shortlist","pqeyn","We need to carefully preserve agricultural land","prqiv","We need to commit more resources to the North-Northeast ends of town. Blue collar people who help make Bowling Green what is. Too neglected.","",""
"388","shortlist","pqeyn","We need to carefully preserve agricultural land","pxg44","Bowling green needs to work in beautifying the city . More Boulvard like roads with planted flowers and reducing overhead utility clusters.","",""
"389","shortlist","pqeyn","We need to carefully preserve agricultural land","p5rtq","We are loosing the city’s long established neighborhoods to multi family developments that do not fit in with the single family residences","",""
"390","shortlist","pqeyn","We need to carefully preserve agricultural land","pgpz3","Planning and zoning laws should change to encourage small businesses and farms.","",""
"391","shortlist","pqeyn","We need to carefully preserve agricultural land","p72fq","Local fuel prices need to investigated.","",""
"392","shortlist","pqeyn","We need to carefully preserve agricultural land","ppct5","Bowling Green should have basic zoning mandates in order to beautify decrepit buildings/gravel lawns/general trashiness.","",""
"393","shortlist","pqeyn","We need to carefully preserve agricultural land","p6twv","City Annexed areas need more city services for their tax $$.","",""
"394","shortlist","pqeyn","We need to carefully preserve agricultural land","pdcp3","More local produce should be incorporated into public school's lunchrooms","",""
"395","shortlist","pqeyn","We need to carefully preserve agricultural land","phsyb","Prevent the development of new housing areas, especially in farm land areas.","",""
"396","shortlist","pqeyn","We need to carefully preserve agricultural land","p2ib2","City School taxes are too high , they need to budget more","",""
"397","shortlist","pqeyn","We need to carefully preserve agricultural land","pu9z9","The travesty going up on Fairview Ave. should never have been allowed","",""
"398","shortlist","pqeyn","We need to carefully preserve agricultural land","pjbzz","Need to build wider access roads into the city!","",""
"399","shortlist","pqeyn","We need to carefully preserve agricultural land","p3285","We need a WHOLE FOOD store.","",""
"400","shortlist","pqeyn","We need to carefully preserve agricultural land","pnukd","Historic preservation of homes and buildings needs countywide attention to maintain our unique architectural heritage.","",""
"401","shortlist","pqeyn","We need to carefully preserve agricultural land","psbcj","I would like to see a sift in city planning and zoning to make BG a more walkable city with better sidewalk planning","",""
"402","shortlist","pqeyn","We need to carefully preserve agricultural land","pr4k5","Bowling Green should work on becoming a more food sustainable city with less food waste and food insecurity","",""
"403","shortlist","pqeyn","We need to carefully preserve agricultural land","p5ctb","We should think about moving the airport. Too much high dollar land going to waste right now.","",""
"404","shortlist","pqeyn","We need to carefully preserve agricultural land","p6zka","Commitment to healthy lifestyles","",""
"405","shortlist","pqeyn","We need to carefully preserve agricultural land","pg99d","Local food and small farms are one of BG best attractions.","",""
"406","shortlist","pqeyn","We need to carefully preserve agricultural land","ptahe","The lack of leadership regarding adequate planning and zoning in BG is discouraging.","",""
"407","shortlist","pqeyn","We need to carefully preserve agricultural land","pki7f","Bowling Green needs more access to affordable , healthy, local food sources.","",""
"408","shortlist","pqeyn","We need to carefully preserve agricultural land","padkd","We need urban planning to ensure that mixed use housing, shopping and new neighborhoods are created to make our community better","",""
"409","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","pkp8t","New home zoning should be for single family dwellings rather than multi-family units (apartments).","",""
"410","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","phfba","Bowling Green needs stricter code enforcement on property use and condition in some neighborhoods.","",""
"411","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","p3285","We need a WHOLE FOOD store.","",""
"412","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","p6quu","There should be something a work farm for local prisoners to learn to tend gardens, take care of livestock, and learn to be more useful.","",""
"413","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","p8zq7","Build parking garage behind Spencer’s, remove some parking from Ft. Square. Add a green space on top of garage! Soccer field or rooftop food","",""
"414","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","pe3gy","New developments should not be approved unless roads and infrastructure capable of handling them are in place.","",""
"415","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","pzvz6","People should not be allowed to bring their pets every place or store they go to.","",""
"416","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","pbxwr","Planning & Zoning need to do a better job of listening & working with residents. It's not next to their house, so they don't care!","",""
"417","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","pjbzz","Need to build wider access roads into the city!","",""
"418","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","phsyb","Prevent the development of new housing areas, especially in farm land areas.","",""
"419","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","p9j36","Better ordinances on keeping animals on leashes or in fenced areas are needed.","",""
